cell_global_id,cell_folder,aging_condition,aging_temperature_C,rpt_id_from_filename,source_file,channel,channel_num,rpt_id,delta_t_0p2c_3p8_4p0_s,delta_t_1c_3p8_4p0_s,charge_time_ratio_1c_over_0p2c,cccv_rate_used,cc_charge_time_s,cv_charge_time_s,cc_charge_time_0p2c_s,cv_charge_time_0p2c_s,cc_charge_time_1c_s,cv_charge_time_1c_s,q02_selection,q02_step,q02_repeat,q02_current_A,q02_complete_candidates,q1_selection,q1_step,q1_repeat,q1_current_A,q1_complete_candidates,t_0p2c_cross_3p8_s,t_0p2c_cross_4p0_s,t_1c_cross_3p8_s,t_1c_cross_4p0_s,cv_entry_time_0p2c_s,cv_entry_voltage_0p2c_V,cv_entry_current_0p2c_A,cutoff_current_0p2c_A,cv_entry_time_1c_s,cv_entry_voltage_1c_V,cv_entry_current_1c_A,cutoff_current_1c_A,status,cell_channel_match,qc_warning
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/1.csv,M01Ch013[013],13,1,4030.0,790.0,0.19602977667493796,1C,2920.0,444.0500000000002,16960.0,158.25,2920.0,444.0500000000002,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,8600.0,12630.0,1410.0,2200.0,16960.0,4.2,0.549,0.3,2920.0,4.2,2.898,1.5,OK,False,folder cell id != channel number
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/2.csv,M01Ch013[013],13,2,4000.0,773.3333333333344,0.1933333333333336,1C,2740.0,474.5,16240.0,189.54999999999927,2740.0,474.5,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7930.0,11930.0,1266.6666666666656,2040.0,16240.0,4.2,0.567,0.3,2740.0,4.2,2.905,1.5,OK,False,folder cell id != channel number
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/3.csv,M01Ch013[013],13,3,3970.0,746.6666666666672,0.18807724601175496,1C,2580.0,505.1999999999998,15620.0,222.29999999999927,2580.0,505.1999999999998,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7370.0,11340.0,1143.3333333333328,1890.0,15620.0,4.2,0.57,0.3,2580.0,4.2,2.881,1.5,OK,False,folder cell id != channel number
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/4.csv,M01Ch013[013],13,4,3940.0,710.0,0.1802030456852792,1C,2380.0,521.1999999999998,14940.0,269.64999999999964,2380.0,521.1999999999998,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6780.0,10720.0,1010.0,1720.0,14940.0,4.2,0.566,0.3,2380.0,4.2,2.905,1.5,OK,False,folder cell id != channel number
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/5.csv,M01Ch013[013],13,5,3856.6666666666742,673.1862068965521,0.1745513068876104,1C,2210.0,525.4499999999998,14310.0,315.14999999999964,2210.0,525.4499999999998,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6341.666666666663,10198.333333333338,902.4137931034473,1575.5999999999995,14310.0,4.2002,0.5753,0.3,2210.0,4.2003,2.8931,1.5,OK,False,folder cell id != channel number
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/0.csv,M01Ch014[014],14,0,4140.0,801.6666666666667,0.19363929146537845,1C,3160.0,444.0,18140.0,161.40000000000146,3160.0,444.0,protocol_second_repeat,6,2,0.6,2,protocol_second_repeat,11,2,3.0,2,9720.0,13860.0,1634.9999999999989,2436.6666666666656,18140.0,4.2,0.574,0.3,3160.0,4.2,2.91,1.5,OK,False,folder cell id != channel number
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/1.csv,M01Ch014[014],14,1,4030.0,794.9999999999991,0.19727047146401963,1C,2930.0,435.3499999999999,16970.0,160.09999999999854,2930.0,435.3499999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,8610.0,12640.0,1410.0,2204.999999999999,16970.0,4.2,0.549,0.3,2930.0,4.2,2.887,1.5,OK,False,folder cell id != channel number
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/2.csv,M01Ch014[014],14,2,4000.0,770.0,0.1925,1C,2720.0,492.1999999999998,16240.0,187.84999999999854,2720.0,492.1999999999998,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7920.0,11920.0,1250.0,2020.0,16240.0,4.2,0.548,0.3,2720.0,4.2,2.89,1.5,OK,False,folder cell id != channel number
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/3.csv,M01Ch014[014],14,3,3970.0,741.6666666666661,0.18681780016792596,1C,2540.0,521.4499999999998,15570.0,229.35000000000036,2540.0,521.4499999999998,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7320.0,11290.0,1123.3333333333328,1864.9999999999989,15570.0,4.2,0.569,0.3,2540.0,4.2,2.936,1.5,OK,False,folder cell id != channel number
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/4.csv,M01Ch014[014],14,4,3870.0,670.0,0.1731266149870801,1C,2210.0,533.0999999999999,14410.0,300.39999999999964,2210.0,533.0999999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6390.0,10260.0,910.0,1580.0,14410.0,4.2,0.561,0.3,2210.0,4.2,2.936,1.5,OK,False,folder cell id != channel number
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/5.csv,M01Ch014[014],14,5,3786.2500000000027,644.8518518518525,0.1703141239621927,1C,2090.0,522.0999999999999,13860.0,334.5,2090.0,522.0999999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6023.749999999997,9810.0,836.9999999999997,1481.8518518518522,13860.0,4.2003,0.5688,0.3,2090.0,4.2003,2.9273,1.4999,OK,False,folder cell id != channel number
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/0.csv,M01Ch015[015],15,0,4140.0,804.9999999999991,0.19444444444444423,1C,3170.0,437.9499999999998,18160.0,158.40000000000146,3170.0,437.9499999999998,protocol_second_repeat,6,2,0.6,2,protocol_second_repeat,11,2,3.0,2,9740.0,13880.0,1640.0,2444.999999999999,18160.0,4.2,0.564,0.3,3170.0,4.2,2.932,1.5,OK,False,folder cell id != channel number
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/1.csv,M01Ch015[015],15,1,4030.0,790.0,0.19602977667493796,1C,2920.0,444.5500000000002,16960.0,166.5,2920.0,444.5500000000002,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,8600.0,12630.0,1410.0,2200.0,16960.0,4.2,0.575,0.3,2920.0,4.2,2.896,1.5,OK,False,folder cell id != channel number
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/2.csv,M01Ch015[015],15,2,4000.0,770.0,0.1925,1C,2730.0,480.8000000000002,16240.0,187.45000000000073,2730.0,480.8000000000002,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7920.0,11920.0,1260.0,2030.0,16240.0,4.2,0.551,0.3,2730.0,4.2,2.903,1.5,OK,False,folder cell id != channel number
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/3.csv,M01Ch015[015],15,3,3980.0,750.0,0.1884422110552764,1C,2570.0,505.1500000000001,15600.0,225.89999999999964,2570.0,505.1500000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7340.0,11320.0,1140.0,1890.0,15600.0,4.2,0.576,0.3,2570.0,4.2,2.937,1.5,OK,False,folder cell id != channel number
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/4.csv,M01Ch015[015],15,4,3920.0,696.6666666666656,0.17772108843537388,1C,2330.0,518.4000000000001,14770.0,287.2000000000007,2330.0,518.4000000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6660.0,10580.0,980.0,1676.6666666666656,14770.0,4.2,0.583,0.3,2330.0,4.2,2.874,1.5,OK,False,folder cell id != channel number
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/5.csv,M01Ch015[015],15,5,3848.9285714285706,665.8781362007179,0.1730035057401884,1C,2180.0,530.1500000000001,14240.0,322.10000000000036,2180.0,530.1500000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6288.571428571426,10137.499999999996,889.677419354838,1555.5555555555559,14240.0,4.2001,0.5773,0.3,2180.0,4.2,2.9286,1.5,OK,False,folder cell id != channel number
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/0.csv,M01Ch016[016],16,0,4130.0,803.3333333333328,0.19451170298627912,1C,3160.0,439.6999999999998,18120.0,157.34999999999854,3160.0,439.6999999999998,protocol_second_repeat,6,2,0.6,2,protocol_second_repeat,11,2,3.0,2,9700.0,13830.0,1633.3333333333328,2436.6666666666656,18120.0,4.2,0.552,0.3,3160.0,4.2,2.92,1.5,OK,False,folder cell id != channel number
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/1.csv,M01Ch016[016],16,1,4030.0,788.3333333333335,0.19561621174524405,1C,2900.0,457.25,16930.0,163.5,2900.0,457.25,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,8570.0,12600.0,1396.6666666666656,2184.999999999999,16930.0,4.2,0.552,0.3,2900.0,4.2,2.907,1.5,OK,False,folder cell id != channel number
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/2.csv,M01Ch016[016],16,2,4000.0,764.9999999999989,0.19124999999999973,1C,2710.0,492.9000000000001,16190.0,198.25,2710.0,492.9000000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7880.0,11880.0,1250.0,2014.9999999999989,16190.0,4.2,0.576,0.3,2710.0,4.2,2.916,1.5,OK,False,folder cell id != channel number
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/3.csv,M01Ch016[016],16,3,3970.0,746.6666666666672,0.18807724601175496,1C,2570.0,493.8499999999999,15550.0,230.79999999999927,2570.0,493.8499999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7310.0,11280.0,1133.3333333333328,1880.0,15550.0,4.2,0.578,0.3,2570.0,4.2,2.881,1.5,OK,False,folder cell id != channel number
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/4.csv,M01Ch016[016],16,4,3910.0,696.6666666666672,0.17817561807331642,1C,2280.0,524.1500000000001,14610.0,294.0,2280.0,524.1500000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6530.0,10440.0,943.3333333333328,1640.0,14610.0,4.2,0.571,0.3,2280.0,4.2,2.864,1.5,OK,False,folder cell id != channel number
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/5.csv,M01Ch016[016],16,5,3845.2380952380963,666.5012406947895,0.17333159200731363,1C,2180.0,522.5999999999999,14190.0,318.64999999999964,2180.0,522.5999999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6241.428571428568,10086.666666666664,885.8064516129028,1552.3076923076924,14190.0,4.2,0.5687,0.3,2180.0,4.2001,2.8946,1.4999,OK,False,folder cell id != channel number
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/0.csv,M02Ch086[086],86,0,4177.000000000004,779.4181818181817,0.18659760158443403,1C,3050.0,443.6500000000001,17720.0,264.90000000000146,3050.0,443.6500000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,9375.0,13552.000000000004,1572.3999999999999,2351.8181818181815,17720.0,4.2006,0.5777,0.3,3050.0,4.2007,2.892,1.5,OK,False,folder cell id != channel number
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/1.csv,M02Ch086[086],86,1,4047.1428571428532,778.506493506495,0.19235952892853758,1C,2820.0,495.1999999999998,16820.0,267.5499999999993,2820.0,495.1999999999998,protocol_second_repeat,6,2,0.6,2,protocol_second_repeat,11,2,3.0,2,8480.0,12527.142857142853,1357.8571428571415,2136.3636363636365,16820.0,4.2007,0.5624,0.3,2820.0,4.2008,2.9376,1.4999,OK,False,folder cell id != channel number
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/2.csv,M02Ch086[086],86,2,4020.0000000000036,739.2857142857144,0.1839019189765457,1C,2580.0,501.3499999999999,15900.0,351.0499999999993,2580.0,501.3499999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7674.999999999996,11695.0,1170.7142857142856,1910.0,15900.0,4.2007,0.5714,0.3,2580.0,4.2008,2.8939,1.5,OK,False,folder cell id != channel number
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/3.csv,M02Ch086[086],86,3,3977.380952380957,699.1758241758257,0.17578799530311073,1C,2390.0,504.4000000000001,15290.0,418.0,2390.0,504.4000000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7214.285714285713,11191.66666666667,1044.2857142857135,1743.4615384615392,15290.0,4.2007,0.5809,0.3,2390.0,4.2008,2.9344,1.4999,OK,False,folder cell id != channel number
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/4.csv,M02Ch086[086],86,4,3755.7142857142844,622.6129032258077,0.16577749420238325,1C,2060.0,468.6500000000001,13840.0,505.89999999999964,2060.0,468.6500000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6230.0,9985.714285714284,838.387096774193,1461.0000000000007,13840.0,4.2007,0.5843,0.3,2060.0,4.2007,2.9125,1.5,OK,False,folder cell id != channel number
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/0.csv,M01Ch018[018],18,0,4180.0,808.3333333333346,0.1933811802232858,1C,3190.0,424.0500000000002,18200.0,155.79999999999927,3190.0,424.0500000000002,protocol_second_repeat,6,2,0.6,2,protocol_second_repeat,11,2,3.0,2,9770.0,13950.0,1654.9999999999989,2463.3333333333335,18200.0,4.2,0.569,0.3,3190.0,4.2,2.909,1.5,OK,False,folder cell id != channel number
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/1.csv,M01Ch018[018],18,1,4040.0,788.3333333333335,0.19513201320132018,1C,2880.0,468.3499999999999,16890.0,182.09999999999854,2880.0,468.3499999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,8500.0,12540.0,1386.6666666666656,2174.999999999999,16890.0,4.2,0.575,0.3,2880.0,4.2,2.915,1.5,OK,False,folder cell id != channel number
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/2.csv,M01Ch018[018],18,2,3980.0,738.3333333333333,0.1855108877721943,1C,2570.0,512.75,15780.0,246.89999999999964,2570.0,512.75,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7530.0,11510.0,1166.6666666666656,1904.9999999999989,15780.0,4.2,0.566,0.3,2570.0,4.199,2.909,1.5,OK,False,folder cell id != channel number
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/3.csv,M01Ch018[018],18,3,3930.0,718.3333333333333,0.18278201865988122,1C,2470.0,516.75,15330.0,270.60000000000036,2470.0,516.75,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7200.0,11130.0,1096.6666666666656,1814.9999999999989,15330.0,4.2,0.573,0.3,2470.0,4.2,2.877,1.5,OK,False,folder cell id != channel number
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/4.csv,M01Ch018[018],18,4,3790.0,653.3333333333343,0.17238346525945494,1C,2200.0,507.5,14230.0,340.9500000000007,2200.0,507.5,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6430.0,10220.0,926.6666666666657,1580.0,14230.0,4.2,0.57,0.3,2200.0,4.2,2.853,1.5,OK,False,folder cell id != channel number
23,23. 4.5V@ 25°C #3,4.5V@ 25°C #3,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/23. 4.5V@ 25°C #3/0.csv,M02Ch090[090],90,0,4121.4285714285725,809.0151515151526,0.1962948374560162,1C,3180.0,441.9000000000001,18200.0,157.54999999999927,3180.0,441.9000000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,9770.0,13891.428571428572,1644.1666666666658,2453.1818181818185,18200.0,4.2001,0.5425,0.3,3180.0,4.2002,2.8868,1.4999,OK,False,folder cell id != channel number
23,23. 4.5V@ 25°C #3,4.5V@ 25°C #3,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/23. 4.5V@ 25°C #3/1.csv,M02Ch090[090],90,1,4008.333333333332,790.3636363636379,0.1971801171801176,1C,2890.0,470.0999999999999,16970.0,182.79999999999927,2890.0,470.0999999999999,protocol_second_repeat,6,2,0.6,2,protocol_second_repeat,11,2,3.0,2,8598.33333333333,12606.666666666662,1385.9999999999986,2176.3636363636365,16970.0,4.2003,0.5523,0.3,2890.0,4.2003,2.8895,1.4998,OK,False,folder cell id != channel number
23,23. 4.5V@ 25°C #3,4.5V@ 25°C #3,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/23. 4.5V@ 25°C #3/2.csv,M02Ch090[090],90,2,3941.2500000000027,738.3333333333346,0.18733481340522273,1C,2580.0,507.4000000000001,15890.0,247.39999999999964,2580.0,507.4000000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7678.749999999997,11620.0,1172.1428571428569,1910.4761904761915,15890.0,4.2002,0.5628,0.3,2580.0,4.2003,2.9164,1.5,OK,False,folder cell id != channel number
23,23. 4.5V@ 25°C #3,4.5V@ 25°C #3,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/23. 4.5V@ 25°C #3/3.csv,M02Ch090[090],90,3,3706.964285714287,648.2000000000013,0.17486006069656562,1C,2170.0,508.5999999999999,14110.0,324.2999999999993,2170.0,508.5999999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6428.749999999997,10135.714285714284,912.9999999999992,1561.2000000000005,14110.0,4.2002,0.5703,0.3,2170.0,4.2002,2.8994,1.4999,OK,False,folder cell id != channel number
24,24. 4.5V@ 25°C #4,4.5V@ 25°C #4,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/24. 4.5V@ 25°C #4/0.csv,M01Ch020[020],20,0,4170.0,803.3333333333335,0.19264588329336535,1C,3170.0,447.8499999999999,18230.0,170.70000000000073,3170.0,447.8499999999999,protocol_second_repeat,6,2,0.6,2,protocol_second_repeat,11,2,3.0,2,9780.0,13950.0,1650.0,2453.3333333333335,18230.0,4.2,0.565,0.3,3170.0,4.2,2.923,1.5,OK,False,folder cell id != channel number
24,24. 4.5V@ 25°C #4,4.5V@ 25°C #4,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/24. 4.5V@ 25°C #4/1.csv,M01Ch020[020],20,1,4040.0,784.9999999999991,0.1943069306930691,1C,2850.0,480.9000000000001,16820.0,200.79999999999927,2850.0,480.9000000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,8410.0,12450.0,1360.0,2144.999999999999,16820.0,4.2,0.579,0.3,2850.0,4.2,2.884,1.5,OK,False,folder cell id != channel number
24,24. 4.5V@ 25°C #4,4.5V@ 25°C #4,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/24. 4.5V@ 25°C #4/2.csv,M01Ch020[020],20,2,3980.0,733.3333333333344,0.1842546063651594,1C,2540.0,507.5500000000002,15700.0,279.25,2540.0,507.5500000000002,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7440.0,11420.0,1136.6666666666656,1870.0,15700.0,4.2,0.58,0.3,2540.0,4.2,2.872,1.5,OK,False,folder cell id != channel number
24,24. 4.5V@ 25°C #4,4.5V@ 25°C #4,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/24. 4.5V@ 25°C #4/3.csv,M01Ch020[020],20,3,3830.0,666.6666666666656,0.1740644038294166,1C,2250.0,514.75,14490.0,345.4500000000007,2250.0,514.75,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6570.0,10400.0,950.0,1616.6666666666656,14490.0,4.2,0.576,0.3,2250.0,4.2,2.854,1.5,OK,False,folder cell id != channel number
25,25. 45°C #1,45°C #1,45.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/25. 45°C #1/0.csv,M02Ch073[073],73,0,4130.0,808.3333333333335,0.19572235673930594,1C,3150.0,433.6999999999998,18050.0,143.09999999999854,3150.0,433.6999999999998,protocol_second_repeat,6,2,0.6,2,protocol_second_repeat,11,2,3.0,2,9620.0,13750.0,1616.6666666666656,2424.999999999999,18050.0,4.2,0.541,0.3,3150.0,4.2,2.924,1.5,OK,False,folder cell id != channel number
25,25. 45°C #1,45°C #1,45.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/25. 45°C #1/1.csv,M01Ch033[033],33,1,4040.0,796.6666666666672,0.19719471947194733,1C,2940.0,439.5999999999999,17030.0,158.34999999999854,2940.0,439.5999999999999,protocol_second_repeat,6,2,0.6,2,protocol_second_repeat,11,2,3.0,2,8710.0,12750.0,1433.3333333333328,2230.0,17030.0,4.201,0.55,0.3,2940.0,4.201,2.936,1.5,OK,False,folder cell id != channel number
25,25. 45°C #1,45°C #1,45.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/25. 45°C #1/2.csv,M01Ch033[033],33,2,4020.0,788.3333333333335,0.19610281923714765,1C,2820.0,440.8000000000002,16460.0,191.04999999999927,2820.0,440.8000000000002,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,8190.0,12210.0,1326.6666666666656,2114.999999999999,16460.0,4.201,0.576,0.3,2820.0,4.201,2.936,1.5,OK,False,folder cell id != channel number
25,25. 45°C #1,45°C #1,45.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/25. 45°C #1/3.csv,M01Ch033[033],33,3,4000.0,776.6666666666672,0.1941666666666668,1C,2720.0,449.75,16050.0,212.95000000000073,2720.0,449.75,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7820.0,11820.0,1243.3333333333328,2020.0,16050.0,4.201,0.567,0.3,2720.0,4.201,2.926,1.5,OK,False,folder cell id != channel number
25,25. 45°C #1,45°C #1,45.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/25. 45°C #1/4.csv,M01Ch033[033],33,4,3980.0,771.6666666666661,0.19388609715242866,1C,2640.0,449.0999999999999,15660.0,238.5,2640.0,449.0999999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7490.0,11470.0,1173.3333333333328,1944.9999999999989,15660.0,4.201,0.572,0.3,2640.0,4.201,2.907,1.5,OK,False,folder cell id != channel number
25,25. 45°C #1,45°C #1,45.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/25. 45°C #1/5.csv,M01Ch033[033],33,5,3960.0,761.6666666666661,0.1923400673400672,1C,2560.0,459.5999999999999,15350.0,263.4500000000007,2560.0,459.5999999999999,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,7230.0,11190.0,1113.3333333333328,1874.9999999999989,15350.0,4.201,0.569,0.3,2560.0,4.201,2.919,1.5,OK,False,folder cell id != channel number
25,25. 45°C #1,45°C #1,45.0,6,/content/drive/MyDrive/Battery raw data/RPT Data/25. 45°C #1/6.csv,M01Ch033[033],33,6,3931.6666666666706,740.6086956521746,0.18837016421844183,1C,2440.0,459.75,14820.0,305.75,2440.0,459.75,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0,2,6791.666666666663,10723.333333333334,1021.9999999999997,1762.6086956521742,14820.0,4.2011,0.568,0.3,2440.0,4.201,2.8966,1.4999,OK,False,folder cell id != channel number
25,25. 45°C #1,45°C #1,45.0,7,/content/drive/MyDrive/Battery raw data/RPT Data/25. 45°C #1/7.csv,M02Ch073[073],73,7,3905.6666666666715,717.3913043478249,0.1836796034004841,1C,2320.0,466.4000000000001,14330.0,364.2999999999993,2320.0,466.4000000000001,protocol_second_repeat,6,2,0.6,1,protocol_second_repeat,11,2,3.0001,2,6415.999999999998,10321.66666666667,940.0,1657.3913043478249,14330.0,4.2,0.5696,0.3,2320.0,4.1999,2.9097,1.4999,OK,False,folder cell id != channel number
