cell_global_id,cell_folder,aging_condition,aging_temperature_C,rpt_id_from_filename,source_file,channel,channel_num,rpt_id,q02_selection,q02_step,q02_repeat,q02_current_A,q02_duration_s,q02_capacity_span_Ah,q02_complete_candidates,q1_selection,q1_step,q1_repeat,q1_current_A,q1_duration_s,q1_capacity_span_Ah,q1_complete_candidates,discharge_0p2C_capacity_Ah,delta_q_at_4p195_Ah,status,cell_channel_match,qc_warning,var_dq_3p3_4p2_Ah2,mean_dq_gt_3p8_Ah,mean_dq_3p8_3p9_Ah,mean_dq_3p9_4p0_Ah,mean_dq_4p0_4p1_Ah,mean_dq_4p1_4p2_Ah,max_dq_gt_3p8_Ah,min_dq_gt_3p8_Ah,range_dq_gt_3p8_Ah,std_dq_gt_3p8_Ah,soh_label_pct,soh_label_source
15,15. 1V@ 25°C #3,1V@ 25°C #3,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/15. 1V@ 25°C #3/2.csv,M01Ch023[023],23,2,protocol_second_repeat,6,2,0.6,16264.15,2.699,2,protocol_second_repeat,11,2,3.0,3159.2,2.512,2,2.689,0.4693059612887369,OK,False,folder cell id != channel number,0.011270391755339856,0.31604786933335033,0.2690304450414585,0.3078250382374261,0.2601982510896523,0.4325894512577409,0.49457835151829777,0.24276020234066698,0.2518181491776308,0.07783893553526477,88.36674334538284,2nd 0.2C discharge / same-cell RPT0
15,15. 1V@ 25°C #3,1V@ 25°C #3,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/15. 1V@ 25°C #3/3.csv,M01Ch023[023],23,3,protocol_second_repeat,6,2,0.6,15341.15,2.542,2,protocol_second_repeat,11,2,3.0,2918.25,2.299,2,2.529,0.5169999999999999,OK,False,folder cell id != channel number,0.015244778901386992,0.3523005655482775,0.2945875418910121,0.3486982120535543,0.30801950769587394,0.46313179288420525,0.52796731712261,0.28542240531695995,0.24254491180565008,0.07639268947052098,83.10877423595136,2nd 0.2C discharge / same-cell RPT0
15,15. 1V@ 25°C #3,1V@ 25°C #3,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/15. 1V@ 25°C #3/4.csv,M01Ch023[023],23,4,protocol_second_repeat,6,2,0.6,14623.95,2.419,2,protocol_second_repeat,11,2,3.0,2704.6,2.114,2,2.405,0.562,OK,False,folder cell id != channel number,0.020168987892006194,0.38809281687903163,0.317456925231119,0.3851845185276287,0.3600878790482575,0.4946830473712332,0.5669607202535765,0.31050822080225227,0.2564524994513242,0.07673677052094656,79.03384817614196,2nd 0.2C discharge / same-cell RPT0
16,16. 1V@ 25°C #4,1V@ 25°C #4,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/16. 1V@ 25°C #4/0.csv,M01Ch024[024],24,0,protocol_second_repeat,6,2,0.6,18348.2,3.049,2,protocol_second_repeat,11,2,3.0,3607.55,2.897,2,3.039,0.4219999999999997,OK,False,folder cell id != channel number,0.007587899707638158,0.297443456114718,0.2403773216987027,0.29061550848600237,0.2517601948118621,0.41241431728432537,0.4684560229581365,0.22751448717522726,0.24094153578290922,0.07560398635844436,100.0,2nd 0.2C discharge / same-cell RPT0
16,16. 1V@ 25°C #4,1V@ 25°C #4,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/16. 1V@ 25°C #4/1.csv,M01Ch024[024],24,1,protocol_second_repeat,6,2,0.6,17158.1,2.849,2,protocol_second_repeat,11,2,3.0,3351.45,2.674,2,2.838,0.4576396094324129,OK,False,folder cell id != channel number,0.010056180799458208,0.3129612734809217,0.26383227269838433,0.30320832413404974,0.257772808130808,0.43261329786758473,0.49184882464377644,0.24147939929548867,0.25036942534828777,0.0788098103791955,93.38598223099703,2nd 0.2C discharge / same-cell RPT0
16,16. 1V@ 25°C #4,1V@ 25°C #4,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/16. 1V@ 25°C #4/2.csv,M01Ch024[024],24,2,protocol_second_repeat,6,2,0.6,16277.45,2.701,2,protocol_second_repeat,11,2,3.0,3153.65,2.498,2,2.691,0.48842910592827593,OK,False,folder cell id != channel number,0.01214076819491138,0.32788582261303995,0.27673406453027805,0.32038572093111545,0.2750162941670191,0.4448895289632585,0.5073721341044144,0.25733123455319773,0.25004089955121667,0.07864772033105638,88.54886475814412,2nd 0.2C discharge / same-cell RPT0
16,16. 1V@ 25°C #4,1V@ 25°C #4,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/16. 1V@ 25°C #4/3.csv,M01Ch024[024],24,3,protocol_second_repeat,6,2,0.6,15323.4,2.538,2,protocol_second_repeat,11,2,3.0,2896.05,2.278,2,2.525,0.5299999999999998,OK,False,folder cell id != channel number,0.015964216773265393,0.359751000761188,0.2981813718703675,0.35628788550616663,0.318989640864964,0.47079152106466937,0.538185395914301,0.2904727157809899,0.24771268013331116,0.07705538122692214,83.08654162553471,2nd 0.2C discharge / same-cell RPT0
16,16. 1V@ 25°C #4,1V@ 25°C #4,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/16. 1V@ 25°C #4/4.csv,M01Ch024[024],24,4,protocol_second_repeat,6,2,0.6,14556.2,2.407,1,protocol_second_repeat,11,2,3.0,2652.85,2.073,2,2.392,0.5769728923618413,OK,False,folder cell id != channel number,0.021439080083609553,0.39752976152032465,0.32209987073918567,0.39422621443462963,0.3755019856244959,0.5032877416325492,0.5788017055208865,0.3154485809154137,0.2633531246054728,0.0774718474092613,78.71010200723921,2nd 0.2C discharge / same-cell RPT0
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/0.csv,M01Ch013[013],13,0,protocol_second_repeat,6,2,0.6,18309.15,3.043,2,protocol_second_repeat,11,2,3.0,3607.8,2.905,2,3.033,0.4030397150192577,OK,False,folder cell id != channel number,0.007247810384940036,0.28942303907292594,0.23722515635312308,0.2815696057526525,0.23953546451597768,0.4047607062832982,0.4594778549675249,0.22310398012478228,0.23637387484274264,0.07522250353557956,100.0,2nd 0.2C discharge / same-cell RPT0
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/1.csv,M01Ch013[013],13,1,protocol_second_repeat,6,2,0.6,17118.25,2.844,1,protocol_second_repeat,11,2,3.0,3364.05,2.699,2,2.836,0.42111646155901683,OK,False,folder cell id != channel number,0.009244387762736903,0.300039593601468,0.25561923219675103,0.2848174442301655,0.23868936136083474,0.4268916969018119,0.48205134708901687,0.2230244994754309,0.25902684761358596,0.08073507787141948,93.50478074513683,2nd 0.2C discharge / same-cell RPT0
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/2.csv,M01Ch013[013],13,2,protocol_second_repeat,6,2,0.6,16429.55,2.728,1,protocol_second_repeat,11,2,3.0,3214.5,2.566,2,2.722,0.44799999999999995,OK,False,folder cell id != channel number,0.010722537880867166,0.312872292873742,0.2689112199055308,0.30044557654160603,0.2512024611236186,0.4366774610225844,0.4928767053911023,0.23394705387552528,0.258929651515577,0.08020572695384008,89.74612594790636,2nd 0.2C discharge / same-cell RPT0
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/3.csv,M01Ch013[013],13,3,protocol_second_repeat,6,2,0.6,15842.3,2.628,1,protocol_second_repeat,11,2,3.0,3085.2,2.447,2,2.624,0.476,OK,False,folder cell id != channel number,0.012483964582408557,0.32980510668022306,0.2829268827147005,0.32160800729044764,0.27166580566028187,0.4485779985318521,0.5059346530117055,0.25231558260985554,0.25361907040184994,0.07873966776653346,86.5150016485328,2nd 0.2C discharge / same-cell RPT0
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/4.csv,M01Ch013[013],13,4,protocol_second_repeat,6,2,0.6,15209.65,2.52,1,protocol_second_repeat,11,2,3.0,2901.2,2.287,2,2.515,0.522,OK,False,folder cell id != channel number,0.01569272174430128,0.3592303201131546,0.30108471734842085,0.3534844256472335,0.3110664600982255,0.4768166215401937,0.5374993392132892,0.28828617935573275,0.24921315985755643,0.07923513062203734,82.92120013188263,2nd 0.2C discharge / same-cell RPT0
17,17. 4.35V@ 25°C #1,4.35V@ 25°C #1,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/17. 4.35V@ 25°C #1/5.csv,M01Ch013[013],13,5,protocol_second_repeat,6,2,0.6,14625.15,2.4207,1,protocol_second_repeat,11,2,3.0,2735.45,2.1419,2,2.4166,0.5549817542990145,OK,False,folder cell id != channel number,0.01845676899617071,0.3825542786700446,0.3145732123863724,0.37672055004663096,0.34757230193449623,0.4967179672870176,0.5609936349679052,0.3045113493386772,0.25648228562922804,0.07881062461283937,79.67688757006263,2nd 0.2C discharge / same-cell RPT0
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/0.csv,M01Ch014[014],14,0,protocol_second_repeat,6,2,0.6,18301.4,3.041,2,protocol_second_repeat,11,2,3.0,3604.0,2.898,2,3.032,0.4129999999999998,OK,False,folder cell id != channel number,0.0074157647475803085,0.29346396167409955,0.2387013312849376,0.28502629472043073,0.24516945372932786,0.4104280363891615,0.465364623431884,0.22900340771956884,0.23636121571231516,0.07623800897601501,100.0,2nd 0.2C discharge / same-cell RPT0
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/1.csv,M01Ch014[014],14,1,protocol_second_repeat,6,2,0.6,17130.1,2.846,1,protocol_second_repeat,11,2,3.0,3365.35,2.702,2,2.838,0.41800000000000015,OK,False,folder cell id != channel number,0.009016284636639794,0.297512710007145,0.25354619367948733,0.2827271381900887,0.23635474951560803,0.42323344142749547,0.4772995856902953,0.22147009411958019,0.2558294915707151,0.08027455186458038,93.60158311345647,2nd 0.2C discharge / same-cell RPT0
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/2.csv,M01Ch014[014],14,2,protocol_second_repeat,6,2,0.6,16427.85,2.727,1,protocol_second_repeat,11,2,3.0,3212.2,2.558,2,2.721,0.46399999999999997,OK,False,folder cell id != channel number,0.011373647929565413,0.32382799792293737,0.27865218357686666,0.31256106187736826,0.26372310751383016,0.4460621840631521,0.502207484956009,0.24542641485817285,0.25678107009783613,0.07982331535736878,89.74274406332454,2nd 0.2C discharge / same-cell RPT0
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/3.csv,M01Ch014[014],14,3,protocol_second_repeat,6,2,0.6,15799.35,2.621,1,protocol_second_repeat,11,2,3.0,3061.45,2.424,2,2.616,0.4929999999999999,OK,False,folder cell id != channel number,0.013357851496790949,0.3412983909094106,0.2912349987454035,0.33294449675528714,0.28600103497392615,0.4605943415987797,0.5188464833954507,0.2660064544735672,0.2528400289218835,0.07921735912562716,86.27968337730871,2nd 0.2C discharge / same-cell RPT0
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/4.csv,M01Ch014[014],14,4,protocol_second_repeat,6,2,0.6,14710.4,2.435,1,protocol_second_repeat,11,2,3.0,2743.1,2.149,2,2.43,0.5678469955134424,OK,False,folder cell id != channel number,0.019321598951964905,0.3899516690783307,0.31670441196495525,0.3806981892289541,0.35554640542138694,0.512587301230894,0.5770036635912197,0.3061570839614641,0.27084657962975556,0.08292780906199052,80.14511873350924,2nd 0.2C discharge / same-cell RPT0
18,18. 4.35V@ 25°C #2,4.35V@ 25°C #2,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/18. 4.35V@ 25°C #2/5.csv,M01Ch014[014],14,5,protocol_second_repeat,6,2,0.6,14194.5,2.3476,1,protocol_second_repeat,11,2,3.0,2612.1,2.0405,2,2.3478,0.5754632503893164,OK,False,folder cell id != channel number,0.020219673383675942,0.3934226829933422,0.31558349436687383,0.38373497238829074,0.36665616767190246,0.5133096718913868,0.5796745857608125,0.3062700782908324,0.27340450746998013,0.08252426070322431,77.43403693931398,2nd 0.2C discharge / same-cell RPT0
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/0.csv,M01Ch015[015],15,0,protocol_second_repeat,6,2,0.6,18318.4,3.044,2,protocol_second_repeat,11,2,3.0,3607.95,2.904,2,3.035,0.4089999999999998,OK,False,folder cell id != channel number,0.007246143985300056,0.29103249091919314,0.2383098602378589,0.2839546277258471,0.2422053597244511,0.40500302395216964,0.45950112591272285,0.22663770513822223,0.23286342077450062,0.07470448148370191,100.0,2nd 0.2C discharge / same-cell RPT0
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/1.csv,M01Ch015[015],15,1,protocol_second_repeat,6,2,0.6,17126.5,2.845,1,protocol_second_repeat,11,2,3.0,3364.55,2.699,2,2.837,0.4221164615648285,OK,False,folder cell id != channel number,0.009249380041095483,0.3001130459675514,0.25498033439099943,0.2851599119048864,0.23939651188817526,0.42676863049629077,0.48238293730193904,0.22356124619431084,0.2588216911076282,0.08078147713925862,93.47611202635915,2nd 0.2C discharge / same-cell RPT0
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/2.csv,M01Ch015[015],15,2,protocol_second_repeat,6,2,0.6,16427.45,2.727,1,protocol_second_repeat,11,2,3.0,3210.8,2.56,2,2.721,0.45500000000000007,OK,False,folder cell id != channel number,0.010991996636464527,0.31735354440998187,0.2720770316289747,0.30495682805483154,0.25723314865015584,0.440881891596325,0.49706079530795666,0.2406779757343367,0.25638281957361997,0.08007771911604783,89.65403624382208,2nd 0.2C discharge / same-cell RPT0
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/3.csv,M01Ch015[015],15,3,protocol_second_repeat,6,2,0.6,15825.9,2.625,1,protocol_second_repeat,11,2,3.0,3075.15,2.441,2,2.621,0.4750000000000001,OK,False,folder cell id != channel number,0.012436578942674976,0.32935596204305884,0.28206711230365933,0.3209631826181394,0.27153648550859844,0.4484272132839656,0.5051929370528025,0.25264143627719227,0.2525515007756103,0.07874141273877469,86.35914332784184,2nd 0.2C discharge / same-cell RPT0
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/4.csv,M01Ch015[015],15,4,protocol_second_repeat,6,2,0.6,15057.2,2.494,1,protocol_second_repeat,11,2,3.0,2848.4,2.241,2,2.488,0.5390004685476826,OK,False,folder cell id != channel number,0.016833392547265506,0.36878241202740353,0.30435825750908974,0.36119974367748015,0.3258165879425648,0.48940890797375936,0.5509725004971262,0.29029106007508854,0.26068144042203767,0.08109249823736908,81.97693574958814,2nd 0.2C discharge / same-cell RPT0
19,19. 4.35V@ 25°C #3,4.35V@ 25°C #3,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/19. 4.35V@ 25°C #3/5.csv,M01Ch015[015],15,5,protocol_second_repeat,6,2,0.6,14562.1,2.4098,1,protocol_second_repeat,11,2,3.0,2710.15,2.1203,2,2.4036,0.5650214788468537,OK,False,folder cell id != channel number,0.019240115089801432,0.3877153344965014,0.315874462468923,0.38048690768057,0.35591808966209343,0.5040348500231161,0.5699264359916005,0.3060014911304233,0.26392494486117724,0.0803870356452422,79.19604612850083,2nd 0.2C discharge / same-cell RPT0
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/0.csv,M01Ch016[016],16,0,protocol_second_repeat,6,2,0.6,18277.35,3.037,2,protocol_second_repeat,11,2,3.0,3599.7,2.896,2,3.029,0.4099999999999997,OK,False,folder cell id != channel number,0.007278176745973135,0.2900094009097263,0.23682951572536642,0.2814113680118611,0.24117083269000344,0.40604923611554844,0.4608962371797043,0.22408692129632124,0.23680931588338305,0.0757730424112365,100.0,2nd 0.2C discharge / same-cell RPT0
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/1.csv,M01Ch016[016],16,1,protocol_second_repeat,6,2,0.6,17093.5,2.84,1,protocol_second_repeat,11,2,3.0,3357.25,2.69,2,2.832,0.4289999999999998,OK,False,folder cell id != channel number,0.009464139391407564,0.30497189134980046,0.2598520875594,0.2909061000557969,0.2443362741128397,0.43060834189605846,0.48568836075207455,0.22872679142017693,0.2569615693318976,0.08048342312375673,93.496203367448,2nd 0.2C discharge / same-cell RPT0
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/2.csv,M01Ch016[016],16,2,protocol_second_repeat,6,2,0.6,16388.25,2.721,1,protocol_second_repeat,11,2,3.0,3202.9,2.551,2,2.715,0.46102969054934073,OK,False,folder cell id != channel number,0.011237433814691875,0.3218957720883581,0.276216701498154,0.31068959879747465,0.262195138597942,0.444170866162301,0.5008390002686873,0.24499216401553725,0.2558468362531501,0.07971761362564095,89.63354242324199,2nd 0.2C discharge / same-cell RPT0
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/3.csv,M01Ch016[016],16,3,protocol_second_repeat,6,2,0.6,15780.8,2.618,1,protocol_second_repeat,11,2,3.0,3063.85,2.432,2,2.614,0.4750000000000001,OK,False,folder cell id != channel number,0.012358709862363593,0.3288591173953042,0.2816768980160384,0.3210913232600431,0.2714817325101549,0.44670578828827345,0.5045715241741862,0.2530394857879159,0.25153203838627025,0.07826741930092851,86.29910861670518,2nd 0.2C discharge / same-cell RPT0
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/4.csv,M01Ch016[016],16,4,protocol_second_repeat,6,2,0.6,14904.0,2.468,1,protocol_second_repeat,11,2,3.0,2804.15,2.201,2,2.462,0.5514931450012592,OK,False,folder cell id != channel number,0.017927885077768296,0.3787745825009092,0.31336329749393094,0.37266838919286743,0.335831980031426,0.49888133990828665,0.5619357052581824,0.3019281011160805,0.2600076041421019,0.08109930029010864,81.28095080884782,2nd 0.2C discharge / same-cell RPT0
20,20. 4.35V@ 25°C #4,4.35V@ 25°C #4,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/20. 4.35V@ 25°C #4/5.csv,M01Ch016[016],16,5,protocol_second_repeat,6,2,0.6,14508.65,2.4009,1,protocol_second_repeat,11,2,3.0,2702.6,2.116,2,2.3995,0.5595886904107545,OK,False,folder cell id != channel number,0.01876761592577966,0.38306449759569383,0.3110189907620023,0.37556197326203555,0.3507218924719904,0.5004558841471287,0.5653104611023205,0.30163347501555904,0.2636769860867615,0.08069694881006144,79.2175635523275,2nd 0.2C discharge / same-cell RPT0
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/0.csv,M02Ch086[086],86,0,protocol_second_repeat,6,2,0.6,17984.9,2.9835,1,protocol_second_repeat,11,2,3.0,3493.65,2.7985,2,2.9835,0.428076301210218,OK,False,folder cell id != channel number,0.006710269022645257,0.2867680014346859,0.232346482049616,0.29194716499401846,0.2579160318897039,0.36883178261843275,0.43647082393734005,0.22011346703993362,0.21635735689740643,0.0627007656373778,100.0,2nd 0.2C discharge / same-cell RPT0
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/1.csv,M02Ch086[086],86,1,protocol_second_repeat,6,2,0.6,17087.55,2.8333,1,protocol_second_repeat,11,2,3.0,3315.2,2.6405,2,2.8275,0.46933899025630765,OK,False,folder cell id != channel number,0.008905176042657377,0.31972878762567564,0.27819813253659004,0.3135092822396079,0.26748537665841365,0.424644293822886,0.48909241054720587,0.25009712321443756,0.2389952873327683,0.07278817725025417,94.77124183006536,2nd 0.2C discharge / same-cell RPT0
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/2.csv,M02Ch086[086],86,2,protocol_second_repeat,6,2,0.6,16251.05,2.6897,1,protocol_second_repeat,11,2,3.0,3081.35,2.438,2,2.6848,0.5141324162682608,OK,False,folder cell id != channel number,0.011977538438882395,0.35627950629315425,0.3077072396321177,0.3546925530331364,0.31488442396175387,0.4523916867424814,0.5204718564994746,0.29322867923934015,0.22724317726013443,0.06948842853304542,89.98826881179824,2nd 0.2C discharge / same-cell RPT0
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/3.csv,M02Ch086[086],86,3,protocol_second_repeat,6,2,0.6,15708.0,2.596,1,protocol_second_repeat,11,2,3.0,2894.4,2.2788,2,2.593,0.5629494595444027,OK,False,folder cell id != channel number,0.01607909941604752,0.39923520521481193,0.3359850887504119,0.39829145573376284,0.37395535507344785,0.4931708102374525,0.5646954401961177,0.32967643358511955,0.23501900661099817,0.06979168393638586,86.91134573487516,2nd 0.2C discharge / same-cell RPT0
21,21. 4.5V@ 25°C #1,4.5V@ 25°C #1,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/21. 4.5V@ 25°C #1/4.csv,M02Ch086[086],86,4,protocol_second_repeat,6,2,0.6,14345.9,2.3646,1,protocol_second_repeat,11,2,3.0,2528.65,1.9799,2,2.354,0.5953557807654601,OK,False,folder cell id != channel number,0.020593944255953407,0.4245181169957455,0.3442781990984912,0.4191978243718062,0.41932349708777084,0.5197441852885731,0.5953557807654601,0.33750516502088346,0.2578506157445767,0.07275851332345332,78.90062007709068,2nd 0.2C discharge / same-cell RPT0
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/0.csv,M01Ch018[018],18,0,protocol_second_repeat,6,2,0.6,18355.8,3.051,2,protocol_second_repeat,11,2,3.0,3614.05,2.911,2,3.041,0.3999999999999999,OK,False,folder cell id != channel number,0.006960384778682114,0.2865015391059968,0.23122360767373365,0.28016347721833657,0.23908740796554587,0.400903944015794,0.45302779250029523,0.2205683571497732,0.23245943535052205,0.07455312253321644,100.0,2nd 0.2C discharge / same-cell RPT0
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/1.csv,M01Ch018[018],18,1,protocol_second_repeat,6,2,0.6,17072.1,2.835,1,protocol_second_repeat,11,2,3.0,3348.35,2.68,2,2.828,0.43999999999999995,OK,False,folder cell id != channel number,0.009653629655736419,0.3039503198772651,0.255471956364493,0.290429929950028,0.2424505130414204,0.43345480329282127,0.49024478847325437,0.22608644032858072,0.26415834814467365,0.08329688005306038,92.99572509043078,2nd 0.2C discharge / same-cell RPT0
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/2.csv,M01Ch018[018],18,2,protocol_second_repeat,6,2,0.6,16026.9,2.658,1,protocol_second_repeat,11,2,3.0,3082.75,2.442,2,2.651,0.5049999999999999,OK,False,folder cell id != channel number,0.013154024171351149,0.34254503898645744,0.2854654845633157,0.3324960973515024,0.29116201687672777,0.46685652129223804,0.5274484757506066,0.2722376841794809,0.2552107915711257,0.0822763851789007,87.17527129233804,2nd 0.2C discharge / same-cell RPT0
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/3.csv,M01Ch018[018],18,3,protocol_second_repeat,6,2,0.6,15600.6,2.585,1,protocol_second_repeat,11,2,3.0,2986.75,2.358,2,2.582,0.5166929851061552,OK,False,folder cell id != channel number,0.013977614554792194,0.3490329327034914,0.28876822113727346,0.3403666069935563,0.30312446791647246,0.4695060807984478,0.5304698873967646,0.28263955322627665,0.24783033417048794,0.0807030351280417,84.90628082867477,2nd 0.2C discharge / same-cell RPT0
22,22. 4.5V@ 25°C #2,4.5V@ 25°C #2,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/22. 4.5V@ 25°C #2/4.csv,M01Ch018[018],18,4,protocol_second_repeat,6,2,0.6,14570.95,2.41,1,protocol_second_repeat,11,2,3.0,2707.5,2.12,2,2.401,0.5519221440724311,OK,False,folder cell id != channel number,0.01721786846890103,0.37615829040660287,0.3035014495899889,0.3710413674093821,0.3482976820418419,0.48701041965666303,0.5561506513961907,0.2966418446259179,0.25950880677027277,0.07852834748524407,78.9542913515291,2nd 0.2C discharge / same-cell RPT0
23,23. 4.5V@ 25°C #3,4.5V@ 25°C #3,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/23. 4.5V@ 25°C #3/0.csv,M02Ch090[090],90,0,protocol_second_repeat,6,2,0.6,18357.55,3.0506,1,protocol_second_repeat,11,2,3.0,3621.9,2.9119,2,3.0458,0.4093897301510534,OK,False,folder cell id != channel number,0.007079505841170218,0.2861273486750054,0.2362680582820683,0.277752813655741,0.2372925377475764,0.39844473514387646,0.4548575258695302,0.22293417289814665,0.23192335297138356,0.07401378258906563,100.0,2nd 0.2C discharge / same-cell RPT0
23,23. 4.5V@ 25°C #3,4.5V@ 25°C #3,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/23. 4.5V@ 25°C #3/1.csv,M02Ch090[090],90,1,protocol_second_repeat,6,2,0.6,17152.8,2.8486,1,protocol_second_repeat,11,2,3.0,3360.1,2.6874,2,2.8416,0.4458329546532762,OK,False,folder cell id != channel number,0.009604693980710299,0.3127710698300722,0.2745154187788671,0.29993886946442844,0.2517514785201945,0.43032348218856475,0.487896548253381,0.23641810162611154,0.2514784466272695,0.07717213970765191,93.29568586249918,2nd 0.2C discharge / same-cell RPT0
23,23. 4.5V@ 25°C #3,4.5V@ 25°C #3,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/23. 4.5V@ 25°C #3/2.csv,M02Ch090[090],90,2,protocol_second_repeat,6,2,0.6,16137.4,2.676,1,protocol_second_repeat,11,2,3.0,3087.4,2.4484,2,2.6698,0.5156085444381269,OK,False,folder cell id != channel number,0.01370138044146268,0.35765204012071766,0.3085660274225975,0.3472911725204464,0.30633422228901147,0.4738254623123169,0.5349542274826904,0.28978344795136723,0.24517077953132316,0.07753350449024281,87.6551316567076,2nd 0.2C discharge / same-cell RPT0
